user_id,age,gender,primary_device,is_active,days_since_last_watch,watch_last_7d,watch_last_30d,engagement_ratio_7v30,total_sessions,total_watch_minutes,avg_completion_rate,watch_decline_ratio,rec_click_rate,avg_rec_score_seen,total_searches,avg_search_time,avg_search_click_rate,avg_rating_given,avg_sentiment_score,tenure_days,monthly_spend,subscription_plan,segment,churn_probability
user_01800,53.0,Male,Desktop,True,8,0.0,130.5,0.0,5,455.0,60.86,0.0,0.0,0.6463333333333333,1,13.5,1.0,4.0,0.629,874,3.28,Standard,3,0.997
user_07765,31.0,Female,Gaming Console,True,8,0.0,14.9,0.0,13,1053.0,42.43846153846154,0.0,0.25,0.687,5,27.22,1.0,4.0,0.669,959,19.91,Standard,1,1.0
user_00810,27.0,Male,Tablet,True,8,0.0,34.8,0.0,6,386.9,35.849999999999994,0.0,0.0,0.5475000000000001,2,15.8,1.0,2.0,0.333,1111,17.45,Standard,0,0.996
user_09402,35.0,Male,Smart TV,True,8,0.0,108.9,0.0,17,747.3999999999999,54.135294117647064,0.0,0.5,0.4555,1,42.6,1.0,0.0,0.0,735,10.12,Standard,1,0.998
user_05603,28.0,Male,Mobile,True,8,0.0,85.6,0.0,8,479.19999999999993,54.8625,0.0,0.2,0.4788,2,9.8,1.0,3.5,0.444,214,29.8,Premium,3,1.0
user_06435,19.0,Female,Gaming Console,True,8,0.0,51.2,0.0,9,489.99999999999994,63.28888888888889,0.0,0.25000000000000006,0.42637500000000006,1,16.6,1.0,4.0,0.8694999999999999,349,8.34,Standard,3,0.997
user_02211,55.0,Male,Gaming Console,True,8,0.0,73.2,0.0,8,349.7,47.9125,0.0,0.14285714285714285,0.6012857142857143,2,11.35,1.0,0.0,0.0,1230,1.98,Standard,0,0.991
user_06020,52.0,Unknown,Mobile,True,8,0.0,304.0,0.0,14,883.1000000000001,60.04285714285714,0.0,0.0,0.37183333333333335,2,23.5,1.0,4.0,0.855,863,4.1,Standard,1,0.999
user_08883,28.0,Female,Gaming Console,True,9,0.0,97.7,0.0,11,1190.4999999999998,38.0,0.0,0.2,0.6492,0,0.0,0.0,0.0,0.0,995,18.09,Standard,0,0.999
user_04734,43.0,Male,Tablet,True,9,0.0,74.6,0.0,9,534.8,43.98888888888889,0.0,0.0,0.4516666666666667,0,0.0,0.0,0.0,0.0,286,9.11,Premium,0,0.999
user_05541,22.0,Female,Desktop,True,9,0.0,11.7,0.0,10,1369.9,40.849999999999994,0.0,0.0,0.48625,0,0.0,0.0,5.0,0.934,493,8.25,Standard,0,1.0
user_09316,40.0,Female,Mobile,True,9,0.0,111.5,0.0,14,761.8000000000001,46.53571428571429,0.0,0.0,0.45825,0,0.0,0.0,3.0,0.431,202,3.06,Basic,1,1.0
user_03218,41.0,Male,Mobile,True,9,0.0,229.6,0.0,14,999.6999999999999,44.871428571428574,0.0,0.0,0.3252,1,11.4,0.0,4.5,0.786,565,22.48,Premium+,1,0.998
user_09216,45.0,Female,Laptop,True,9,0.0,149.2,0.0,19,1194.1000000000001,53.810526315789474,0.0,0.0,0.4658333333333334,2,25.6,0.0,3.0,0.5015,790,18.72,Basic,1,0.999
user_01021,16.0,Male,Smart TV,False,9,0.0,44.1,0.0,13,865.4000000000001,38.37692307692308,0.0,0.0,0.462,2,16.35,0.0,0.0,0.0,1197,7.16,Basic,1,0.998
user_01094,42.0,Female,Smart TV,True,9,0.0,70.2,0.0,9,556.6,62.166666666666664,0.0,1.0,0.835,1,13.1,0.0,3.5,0.664,530,33.93,Premium+,3,0.998
user_04863,41.0,Female,Gaming Console,False,9,0.0,4.0,0.0,19,922.8000000000002,44.59473684210528,0.0,0.0,0.2,2,35.15,0.0,2.5,0.2675,654,8.66,Premium,1,1.0
user_04709,33.0,Female,Mobile,True,9,0.0,51.2,0.0,11,626.0000000000001,54.972727272727276,0.0,0.25,0.5122500000000001,1,29.7,0.0,0.0,0.0,750,11.23,Basic,3,0.999
user_06540,38.0,Male,Gaming Console,True,9,0.0,51.9,0.0,14,1512.8000000000002,52.84285714285714,0.0,0.25,0.46175,4,28.175,0.0,3.0,0.447,747,30.74,Premium,1,1.0
user_02016,27.0,Female,Gaming Console,False,9,0.0,9.3,0.0,19,1111.8,54.82105263157895,0.0,0.0,0.48225000000000007,2,10.7,0.0,4.0,0.698,1051,1.72,Basic,1,1.0
user_03313,17.0,Female,Tablet,True,9,0.0,71.4,0.0,10,663.0,52.9,0.0,0.14285714285714288,0.6391428571428571,1,4.3,0.0,5.0,0.803,642,18.18,Basic,3,1.0
user_03111,18.0,Female,Laptop,True,9,0.0,60.9,0.0,14,760.4000000000001,44.57857142857143,0.0,0.12500000000000003,0.48474999999999996,2,37.2,0.0,4.0,0.7204999999999999,295,5.75,Premium,1,1.0
user_00104,49.0,Unknown,Tablet,True,9,0.0,41.0,0.0,10,416.4,63.31,0.0,0.4285714285714286,0.5598571428571428,1,21.3,0.0,0.0,0.0,291,12.52,Standard,3,1.0
user_00436,28.0,Female,Smart TV,True,9,0.0,29.3,0.0,14,791.0000000000001,51.47857142857143,0.0,0.25,0.5125000000000001,1,7.0,0.0,3.0,0.525,947,15.23,Premium,1,1.0
user_05454,50.0,Male,Gaming Console,True,9,0.0,118.0,0.0,5,418.79999999999995,48.94,0.0,0.0,0.745,1,36.1,0.0,0.0,0.0,1247,11.02,Standard,0,0.998
user_06709,52.0,Prefer not to say,Gaming Console,False,9,0.0,64.0,0.0,8,746.2,58.724999999999994,0.0,0.375,0.6040000000000001,2,49.349999999999994,0.0,2.0,0.267,633,26.63,Basic,3,0.998
user_07130,29.0,Female,Smart TV,True,9,0.0,51.3,0.0,12,756.9,55.46666666666667,0.0,0.0,0.5337142857142857,2,25.6,0.0,5.0,0.994,910,15.35,Standard,1,0.998
user_06446,29.0,Male,Gaming Console,True,9,0.0,1.7,0.0,12,923.4000000000003,42.875,0.0,0.25,0.5954999999999999,1,26.7,0.0,3.5,0.8205,512,5.3,Premium,1,1.0
user_08357,53.0,Male,Smart TV,True,9,0.0,69.4,0.0,11,404.09999999999997,33.95454545454545,0.0,0.0,0.6137142857142858,1,18.6,0.0,0.0,0.0,844,13.67,Premium,0,0.997
user_08806,13.0,Female,Desktop,True,9,0.0,25.6,0.0,8,370.59999999999997,49.325,0.0,0.0,0.66625,4,18.125000000000004,0.0,4.0,0.795,1028,15.81,Standard,0,0.998
user_04959,40.0,Female,Smart TV,True,9,0.0,111.3,0.0,11,559.4000000000001,65.51818181818182,0.0,0.0,0.3355,1,23.7,0.0,0.0,0.0,1007,11.16,Premium,3,0.999
user_07354,51.0,Female,Tablet,False,9,0.0,77.6,0.0,17,762.1000000000001,43.5235294117647,0.0,0.0,0.4053333333333333,5,19.42,0.2,3.0,0.576,635,15.14,Premium,1,1.0
user_09404,65.0,Male,Tablet,False,9,0.0,100.2,0.0,6,317.1,49.516666666666666,0.0,0.33333333333333337,0.6548333333333334,4,18.725,0.25,2.0,0.36,690,10.87,Standard,0,0.999
user_06362,41.0,Prefer not to say,Smart TV,False,9,0.0,26.7,0.0,9,616.4,45.85555555555556,0.0,0.5,0.7364999999999999,4,26.7,0.25,4.0,0.841,832,8.98,Basic,0,1.0
user_07959,24.0,Male,Laptop,True,9,0.0,34.0,0.0,15,822.6999999999999,61.81999999999999,0.0,0.0,0.5625,4,24.25,0.25,0.0,0.0,230,12.53,Premium+,1,0.999
user_05075,38.0,Other,Smart TV,True,9,0.0,83.0,0.0,12,668.2999999999998,49.90833333333334,0.0,0.12500000000000003,0.815875,3,8.9,0.3333333333333333,2.5,0.39425,202,18.25,Premium+,1,0.999
user_00243,31.0,Unknown,Gaming Console,True,9,0.0,60.8,0.0,12,608.8999999999999,54.79166666666667,0.0,0.33333333333333337,0.5776666666666667,3,20.433333333333334,0.3333333333333333,0.0,0.0,468,12.26,Premium,1,1.0
user_04720,37.0,Prefer not to say,Desktop,False,9,0.0,220.1,0.0,20,1261.5,50.455000000000005,0.0,0.0,0.52275,3,22.3,0.3333333333333333,4.0,0.8355,220,18.85,Standard,1,1.0
user_02820,29.0,Male,Gaming Console,True,9,0.0,23.2,0.0,14,588.2,55.542857142857144,0.0,0.0,0.5305,3,17.96666666666667,0.3333333333333333,3.0,0.504,788,30.71,Basic,1,1.0
user_07178,22.0,Male,Gaming Console,True,9,0.0,103.9,0.0,14,919.0,50.74285714285715,0.0,0.33333333333333337,0.6230000000000001,3,18.8,0.33333333333333337,2.5,0.40800000000000003,667,19.76,Premium+,1,1.0
user_01496,28.0,Male,Gaming Console,True,9,0.0,31.599999999999998,0.0,13,1430.6999999999998,40.53846153846154,0.0,0.0,0.6169000000000001,3,43.63333333333333,0.33333333333333337,4.0,1.0,645,20.99,Premium,1,0.997
user_02521,42.0,Female,Mobile,True,9,0.0,53.5,0.0,11,553.4,50.50909090909091,0.0,0.0,0.46675,3,12.2,0.33333333333333337,4.0,0.7435,846,25.35,Premium,1,0.999
user_08947,42.0,Female,Tablet,True,9,0.0,47.3,0.0,8,385.9,45.300000000000004,0.0,0.0,0.6441111111111111,6,16.183333333333334,0.33333333333333337,0.0,0.0,944,3.73,Basic,0,1.0
user_03205,23.0,Male,Desktop,True,9,0.0,94.2,0.0,12,724.5000000000001,51.225,0.0,0.0,0.48850000000000005,5,18.04,0.4,2.5,0.2545,960,13.22,Premium,1,1.0
user_09564,43.0,Male,Mobile,True,9,0.0,162.7,0.0,14,1261.4,58.1,0.0,0.0,0.5223333333333333,5,25.820000000000004,0.4,0.0,0.0,485,18.95,Standard,1,1.0
user_02161,43.0,Female,Laptop,True,9,0.0,92.5,0.0,10,737.3000000000002,66.2,0.0,0.0,0.5218,5,15.36,0.4,3.5,0.6405,212,16.08,Basic,3,0.998
user_08991,46.0,Female,Smart TV,True,9,0.0,51.2,0.0,8,642.2,41.6875,0.0,0.5,0.5125000000000001,5,22.439999999999998,0.4,4.0,0.731,426,9.0,Basic,0,0.999
user_01621,55.0,Male,Desktop,True,9,0.0,150.5,0.0,19,961.9,52.28947368421053,0.0,0.0,0.367,5,7.9799999999999995,0.4,3.5,0.7310000000000001,679,11.17,Basic,1,1.0
user_08857,25.0,Male,Gaming Console,True,9,0.0,38.9,0.0,12,619.6999999999999,56.03333333333333,0.0,0.0,0.701,5,28.779999999999998,0.4,5.0,0.752,540,4.78,Standard,1,1.0
user_03518,6.0,Female,Gaming Console,True,9,0.0,13.8,0.0,12,1552.1,52.41666666666666,0.0,0.0,0.4831111111111111,2,3.8999999999999995,0.5,5.0,0.97,773,8.6,Premium+,1,0.999
user_01647,36.0,Unknown,Tablet,True,9,0.0,41.0,0.0,16,840.6999999999998,62.037499999999994,0.0,0.2,0.6267999999999999,2,15.75,0.5,2.5,0.2525,742,13.74,Premium,1,0.999
user_06534,36.0,Prefer not to say,Mobile,False,9,0.0,187.2,0.0,9,625.0999999999999,43.62222222222222,0.0,0.16666666666666669,0.6673333333333333,4,15.149999999999999,0.5,3.5,0.735,886,30.03,Premium,0,1.0
user_00617,33.0,Female,Mobile,True,9,0.0,125.8,0.0,6,432.3,40.65,0.0,0.0,0.694,2,14.5,0.5,1.0,0.066,1109,8.1,Standard,0,1.0
user_04101,37.0,Prefer not to say,Desktop,True,9,0.0,108.6,0.0,12,867.1,51.85000000000001,0.0,0.14285714285714288,0.4675714285714286,4,19.825,0.5,5.0,0.834,492,7.28,Premium,1,1.0
user_09934,27.0,Male,Gaming Console,True,9,0.0,65.1,0.0,13,923.7,47.323076923076925,0.0,0.0,0.5651999999999999,2,20.450000000000003,0.5,0.0,0.0,594,32.3,Premium+,1,1.0
user_08877,14.0,Male,Gaming Console,True,9,0.0,201.20000000000002,0.0,19,843.9999999999999,56.231578947368426,0.0,0.2,0.6092000000000001,2,7.75,0.5,5.0,0.834,949,0.25,Basic,1,1.0
user_02136,52.0,Male,Desktop,True,9,0.0,93.5,0.0,5,296.70000000000005,41.96,0.0,0.09999999999999999,0.6776000000000001,2,13.65,0.5,4.333333333333333,0.785,357,6.64,Basic,0,1.0
user_03696,18.0,Female,Gaming Console,True,9,0.0,77.5,0.0,9,493.7,51.01111111111111,0.0,0.25,0.51,4,25.95,0.5,3.0,0.566,331,17.55,Standard,3,1.0
user_04320,56.0,Other,Desktop,True,9,0.0,26.4,0.0,13,670.3,66.10769230769232,0.0,0.2,0.5329999999999999,2,20.299999999999997,0.5,4.0,0.8835,839,4.96,Basic,3,1.0
user_03693,35.0,Female,Tablet,True,9,0.0,228.8,0.0,15,868.0,56.21333333333333,0.0,0.28571428571428575,0.4141428571428572,2,27.3,0.5,0.0,0.0,783,9.6,Standard,1,1.0
user_04080,31.0,Prefer not to say,Tablet,False,9,0.0,8.5,0.0,8,486.40000000000003,48.9875,0.0,0.25,0.609,2,12.0,0.5,3.0,0.4700000000000001,1113,34.82,Premium,0,0.999
user_08030,39.0,Male,Smart TV,True,9,0.0,133.3,0.0,13,847.2,54.26153846153846,0.0,0.0,0.6180000000000001,4,11.225000000000001,0.5,5.0,0.837,317,1.49,Premium,1,1.0
user_04063,45.0,Female,Mobile,False,9,0.0,108.3,0.0,14,884.1,40.778571428571425,0.0,0.375,0.5820000000000001,2,8.05,0.5,0.0,0.0,938,3.77,Premium+,1,0.998
user_01245,44.0,Male,Tablet,True,9,0.0,18.0,0.0,12,806.3000000000001,67.52499999999999,0.0,0.4,0.6372,2,15.55,0.5,4.0,0.786,283,33.47,Premium+,3,1.0
user_03959,40.0,Female,Laptop,True,9,0.0,51.2,0.0,10,595.4000000000001,50.08,0.0,0.14285714285714288,0.6345714285714286,4,10.775,0.5,4.0,0.8176666666666667,1050,25.02,Premium,3,0.999
user_06160,37.0,Male,Mobile,True,9,0.0,138.3,0.0,8,493.69999999999993,36.1125,0.0,0.3333333333333333,0.48566666666666664,3,15.799999999999999,0.6666666666666666,4.0,0.632,1016,14.1,Basic,0,1.0
user_04989,42.0,Female,Smart TV,True,9,0.0,51.2,0.0,6,297.8,26.25,0.0,0.0,0.3962,3,19.6,0.6666666666666667,2.5,0.3675,1051,10.76,Premium,0,0.999
user_04052,20.0,Female,Desktop,True,9,0.0,51.2,0.0,9,556.3000000000001,48.68888888888889,0.0,0.0,0.706,3,29.6,0.6666666666666667,3.0,0.5686666666666667,598,8.24,Basic,0,1.0
user_04702,35.0,Other,Mobile,True,9,0.0,22.9,0.0,11,508.5,54.418181818181814,0.0,0.4,0.5708,3,16.333333333333332,0.6666666666666667,4.0,0.6916666666666667,1015,5.05,Premium+,3,1.0
user_02280,44.0,Male,Gaming Console,True,9,0.0,114.8,0.0,12,825.6000000000001,61.38333333333334,0.0,0.0,0.7435,4,25.0,0.75,3.5,0.556,1112,9.94,Standard,3,0.998
user_04298,31.0,Male,Tablet,True,9,0.0,27.0,0.0,17,658.5,52.870588235294115,0.0,0.0,0.4545,4,30.875,0.75,0.0,0.0,748,5.46,Premium,1,1.0
user_06984,36.0,Male,Mobile,True,9,0.0,126.30000000000001,0.0,9,403.59999999999997,56.67777777777778,0.0,0.4,0.5458,4,10.725,0.75,5.0,0.888,772,19.36,Basic,3,0.999
user_03413,58.0,Male,Laptop,True,9,0.0,38.8,0.0,12,1248.1999999999998,60.09166666666667,0.0,0.14285714285714288,0.5305714285714286,4,29.175,0.75,2.0,0.422,1166,19.03,Premium,3,0.999
user_05378,23.0,Other,Gaming Console,True,9,0.0,20.8,0.0,7,421.9,61.099999999999994,0.0,0.4444444444444444,0.5624444444444445,5,18.68,0.8,3.0,0.418,1082,19.04,Premium,3,0.999
user_04634,12.0,Unknown,Gaming Console,True,9,0.0,131.2,0.0,14,1165.1999999999998,46.535714285714285,0.0,0.125,0.5825,5,19.98,0.8,0.0,0.0,1206,21.38,Standard,1,0.997
user_09253,30.0,Female,Desktop,True,9,0.0,38.7,0.0,10,394.79999999999995,51.410000000000004,0.0,0.28571428571428575,0.5374285714285715,1,13.0,1.0,3.0,0.459,278,7.52,Standard,3,0.999
user_00878,53.0,Female,Gaming Console,False,9,0.0,157.9,0.0,18,1205.7,43.69444444444444,0.0,0.0,0.5884,3,22.26666666666667,1.0,5.0,0.696,302,32.52,Premium,1,0.999
user_05014,33.0,Male,Laptop,True,9,0.0,101.0,0.0,5,449.79999999999995,63.68,0.0,0.0,0.389,3,23.999999999999996,1.0,2.3333333333333335,0.3806666666666667,216,29.93,Premium,3,0.995
user_03978,21.0,Male,Desktop,True,9,0.0,66.9,0.0,9,517.3000000000001,39.24444444444444,0.0,0.0,0.6785,2,19.2,1.0,4.5,0.7435,517,4.67,Premium+,0,1.0
user_08023,25.0,Female,Gaming Console,True,9,0.0,65.7,0.0,11,681.6999999999998,57.91818181818182,0.0,0.0,0.182,2,21.45,1.0,3.75,0.6082500000000001,928,20.39,Premium+,3,0.999
user_01576,32.0,Male,Tablet,True,9,0.0,46.7,0.0,14,1138.7,48.67142857142858,0.0,0.16666666666666669,0.5781666666666666,3,42.666666666666664,1.0,0.0,0.0,1105,13.37,Basic,1,0.999
user_01841,53.0,Unknown,Laptop,True,9,0.0,17.5,0.0,8,331.0,41.0625,0.0,0.5,0.43899999999999995,1,16.8,1.0,0.0,0.0,599,52.55,Basic,0,1.0
user_07549,14.0,Female,Mobile,True,9,0.0,23.6,0.0,12,780.8000000000001,50.77499999999999,0.0,0.0,0.6368571428571429,1,17.2,1.0,3.0,0.493,439,17.21,Premium,1,1.0
user_09710,24.0,Female,Laptop,True,9,0.0,8.1,0.0,9,495.1000000000001,46.71111111111111,0.0,0.14285714285714285,0.6622857142857144,2,11.799999999999999,1.0,4.75,0.6645000000000001,441,11.6,Standard,0,1.0
user_07414,22.0,Female,Desktop,True,9,0.0,53.4,0.0,10,723.4000000000001,51.08,0.0,0.5714285714285714,0.6507142857142858,1,24.8,1.0,5.0,0.669,914,23.23,Premium,3,1.0
user_04550,38.0,Male,Mobile,True,9,0.0,40.2,0.0,5,581.5,51.599999999999994,0.0,0.16666666666666669,0.5848333333333333,3,17.4,1.0,0.0,0.0,754,9.47,Premium,3,0.997
user_06959,29.0,Male,Gaming Console,True,9,0.0,62.2,0.0,10,517.8,59.56,0.0,0.28571428571428575,0.5657142857142857,1,33.5,1.0,4.0,0.7364999999999999,666,11.44,Premium,3,1.0
user_04892,13.0,Female,Smart TV,True,9,0.0,78.19999999999999,0.0,10,623.7,49.269999999999996,0.0,0.0,0.5445,1,27.0,1.0,4.0,0.8335,815,13.85,Standard,3,0.999
user_07634,41.0,Female,Mobile,True,9,0.0,129.1,0.0,7,654.6,39.21428571428571,0.0,0.0,0.4896666666666667,2,20.15,1.0,4.5,0.735,668,50.81,Standard,0,0.999
user_09672,40.0,Female,Mobile,True,9,0.0,96.0,0.0,13,1018.4000000000001,39.66153846153847,0.0,0.0,0.5895,1,9.3,1.0,0.0,0.0,1170,18.54,Standard,1,1.0
user_08314,15.0,Other,Laptop,True,9,0.0,70.3,0.0,12,921.4,53.025,0.0,0.0,0.5772499999999999,1,20.3,1.0,5.0,0.991,447,11.45,Premium,1,1.0
user_00495,47.0,Female,Laptop,True,9,0.0,128.2,0.0,7,425.99999999999994,50.72857142857142,0.0,0.12500000000000003,0.474125,4,16.125,1.0,0.0,0.0,1242,18.7,Basic,3,0.999
user_00345,31.0,Unknown,Smart TV,True,9,0.0,181.8,0.0,11,753.6,53.74545454545455,0.0,0.3333333333333333,0.499,1,29.6,1.0,4.0,0.7375,274,37.8,Premium+,3,0.998
user_02435,47.0,Prefer not to say,Tablet,True,10,0.0,54.0,0.0,7,395.3,36.6,0.0,0.0,0.7055,0,0.0,0.0,5.0,0.631,569,17.23,Basic,0,1.0
user_04839,41.0,Male,Gaming Console,True,10,0.0,103.4,0.0,11,589.5,56.94545454545455,0.0,0.0,0.6100000000000001,0,0.0,0.0,0.0,0.0,631,13.82,Premium,3,1.0
user_01859,46.0,Other,Gaming Console,True,10,0.0,65.6,0.0,13,972.2,51.11538461538461,0.0,0.0,0.524,0,0.0,0.0,5.0,0.977,769,6.16,Basic,1,0.999
user_07423,49.0,Male,Gaming Console,True,10,0.0,51.2,0.0,12,903.5,57.725,0.0,0.33333333333333337,0.6910000000000001,0,0.0,0.0,3.0,0.37375,400,23.24,Premium,1,1.0
user_06725,49.0,Male,Smart TV,True,10,0.0,70.1,0.0,6,261.7,43.43333333333333,0.0,0.25,0.6792500000000001,0,0.0,0.0,0.0,0.0,547,12.64,Premium,0,1.0
user_00133,18.0,Female,Laptop,True,10,0.0,32.9,0.0,7,299.6,47.9,0.0,0.0,0.4673333333333333,0,0.0,0.0,3.5,0.7015,794,2.83,Standard,0,0.998
user_02743,26.0,Female,Gaming Console,True,10,0.0,59.1,0.0,6,264.2,73.33333333333334,0.0,0.5,0.5895000000000001,0,0.0,0.0,4.0,0.796,467,2.2,Basic,3,0.995
user_02533,19.0,Female,Laptop,True,10,0.0,35.4,0.0,9,510.29999999999995,62.800000000000004,0.0,0.16666666666666669,0.5745,0,0.0,0.0,0.0,0.0,900,24.42,Premium,3,0.999
user_06038,22.0,Male,Desktop,False,10,0.0,117.0,0.0,13,756.2,45.46153846153846,0.0,0.14285714285714288,0.4818571428571429,2,34.65,0.0,3.0,0.498,313,16.46,Standard,1,1.0
user_08835,6.0,Female,Desktop,True,10,0.0,45.9,0.0,9,641.8,52.92222222222222,0.0,0.33333333333333337,0.49916666666666665,2,3.65,0.0,3.5,0.696,1181,17.76,Standard,3,1.0
user_03067,24.0,Female,Gaming Console,True,10,0.0,35.2,0.0,10,907.3000000000001,48.67,0.0,0.0,0.501375,2,10.95,0.0,3.6666666666666665,0.6373333333333333,1204,9.5,Standard,0,0.998
user_05895,20.0,Female,Gaming Console,True,10,0.0,21.6,0.0,9,532.5,56.18888888888888,0.0,0.2,0.5416000000000001,1,11.0,0.0,3.0,0.464,919,48.98,Premium,3,0.999
user_08264,34.0,Male,Desktop,False,10,0.0,4.2,0.0,14,1498.3,51.27142857142857,0.0,0.0,0.6130000000000001,2,13.950000000000001,0.0,4.666666666666667,0.7739999999999999,1100,6.56,Basic,1,1.0
user_03927,34.0,Female,Laptop,True,10,0.0,32.0,0.0,12,575.6999999999999,48.425,0.0,0.375,0.4575,1,19.7,0.0,3.5,0.5585,164,48.72,Basic,1,0.998
user_03263,68.0,Female,Tablet,True,10,0.0,107.3,0.0,12,830.4999999999999,58.633333333333326,0.0,0.16666666666666669,0.48433333333333334,1,18.3,0.0,4.0,0.7988,1032,41.41,Standard,3,0.999
user_00368,43.0,Female,Tablet,True,10,0.0,68.6,0.0,9,384.40000000000003,45.266666666666666,0.0,0.2,0.4414,1,5.3,0.0,5.0,0.669,1090,3.22,Standard,0,1.0
user_09414,39.0,Male,Tablet,True,10,0.0,84.30000000000001,0.0,10,591.1,49.05,0.0,0.0,0.74075,3,20.266666666666666,0.0,4.0,0.5680000000000001,777,20.85,Standard,0,0.999
user_08535,28.0,Female,Laptop,True,10,0.0,44.3,0.0,14,821.9,45.957142857142856,0.0,0.28571428571428575,0.3188571428571429,1,6.8,0.0,0.0,0.0,1198,3.82,Standard,1,0.998
user_09756,27.0,Male,Mobile,True,10,0.0,93.5,0.0,7,381.8,69.17142857142858,0.0,0.8,0.5022,3,32.766666666666666,0.0,4.0,0.615,511,4.41,Premium,3,0.999
user_04415,43.0,Other,Desktop,True,10,0.0,35.7,0.0,9,512.1,62.53333333333333,0.0,0.3333333333333333,0.6766666666666666,1,5.4,0.0,2.5,0.34650000000000003,804,15.71,Standard,3,0.998
user_06366,45.0,Male,Laptop,True,10,0.0,102.4,0.0,11,699.9000000000001,46.11818181818181,0.0,0.0,0.503,1,26.4,0.0,5.0,0.864,366,43.11,Standard,1,0.996
user_07197,31.0,Male,Desktop,True,10,0.0,194.70000000000002,0.0,20,1045.2,43.05499999999999,0.0,0.0,0.4106666666666667,3,20.2,0.0,3.0,0.513,587,19.56,Premium,1,1.0
user_07688,24.0,Female,Gaming Console,True,10,0.0,10.8,0.0,7,408.00000000000006,64.91428571428573,0.0,0.0,0.6849999999999999,1,28.0,0.0,4.0,0.759,1144,2.3,Premium,3,1.0
user_00215,38.0,Male,Smart TV,True,10,0.0,91.7,0.0,8,405.90000000000003,38.287499999999994,0.0,0.2,0.5599999999999999,1,18.0,0.0,5.0,1.0,323,18.18,Premium,0,0.998
user_08223,32.0,Female,Desktop,True,10,0.0,41.2,0.0,5,417.4,40.36,0.0,0.0,0.0,1,7.8,0.0,4.0,0.879,264,32.69,Basic,0,1.0
user_01780,42.0,Male,Tablet,True,10,0.0,91.7,0.0,11,665.3,46.59090909090909,0.0,0.0,0.6006666666666666,3,12.733333333333333,0.0,4.0,0.654,210,10.05,Premium+,1,1.0
user_09264,26.0,Female,Gaming Console,True,10,0.0,32.0,0.0,7,369.0,47.57142857142858,0.0,0.0,0.47400000000000003,1,3.4,0.0,4.0,0.85,660,813.9,Basic,0,0.999
user_02187,26.0,Female,Smart TV,True,10,0.0,68.7,0.0,9,707.7,61.199999999999996,0.0,0.2222222222222222,0.5882222222222222,1,2.0,0.0,4.0,0.542,1058,12.79,Standard,3,0.997
user_00097,52.0,Male,Desktop,False,10,0.0,149.7,0.0,10,663.4000000000001,50.17999999999999,0.0,0.25,0.6647500000000001,1,6.8,0.0,4.0,0.971,1024,8.84,Standard,3,0.999
user_08338,46.0,Male,Smart TV,True,10,0.0,18.4,0.0,8,428.1000000000001,60.050000000000004,0.0,0.0,0.5672857142857143,2,8.7,0.0,3.0,0.426,625,11.39,Basic,3,1.0
user_09108,20.0,Female,Mobile,True,10,0.0,92.9,0.0,17,956.5000000000001,47.241176470588236,0.0,0.33333333333333337,0.4791666666666667,7,31.914285714285718,0.14285714285714288,2.5,0.528,840,2.1,Premium,1,0.999
user_04405,40.0,Prefer not to say,Smart TV,True,10,0.0,28.2,0.0,4,172.0,30.05,0.0,0.0,0.36833333333333335,5,18.76,0.2,0.0,0.0,178,3.05,Standard,0,0.995
user_08943,45.0,Female,Smart TV,True,10,0.0,100.3,0.0,6,438.20000000000005,57.599999999999994,0.0,0.25,0.47387500000000005,4,11.75,0.25,0.0,0.0,1047,22.12,Basic,3,0.999
user_09735,42.0,Other,Mobile,True,10,0.0,104.2,0.0,13,789.1,41.63846153846154,0.0,0.0,0.33399999999999996,4,5.625,0.25,0.0,0.0,1214,39.49,Standard,1,0.998
user_04343,41.0,Male,Mobile,False,10,0.0,61.3,0.0,11,693.8,44.44545454545455,0.0,0.0,0.8676666666666667,3,31.233333333333334,0.3333333333333333,4.5,0.7909999999999999,975,4.66,Basic,0,0.998
user_09582,49.0,Female,Mobile,True,10,0.0,107.8,0.0,8,572.5,48.275,0.0,0.0,0.58575,3,16.666666666666668,0.3333333333333333,4.0,0.6723333333333333,1105,15.36,Basic,0,0.999
user_04783,31.0,Male,Gaming Console,True,10,0.0,45.0,0.0,11,918.1,40.96363636363636,0.0,0.14285714285714285,0.5825714285714286,3,11.133333333333333,0.3333333333333333,3.0,0.512,1151,17.5,Premium,0,1.0
user_02849,24.0,Female,Laptop,True,10,0.0,37.7,0.0,7,410.30000000000007,24.428571428571427,0.0,0.0,0.577,3,18.299999999999997,0.3333333333333333,0.0,0.0,289,18.42,Premium,0,1.0
user_05497,22.0,Female,Desktop,True,10,0.0,6.3,0.0,9,374.5,58.43333333333332,0.0,0.0,0.6557999999999999,3,27.866666666666667,0.3333333333333333,3.3333333333333335,0.5086666666666667,788,14.71,Premium,3,1.0
user_06749,9.0,Female,Gaming Console,True,10,0.0,51.2,0.0,8,228.7,42.8625,0.0,0.0,0.494,3,28.599999999999998,0.3333333333333333,0.0,0.0,1085,17.84,Premium,0,0.998
user_03047,42.0,Unknown,Laptop,True,10,0.0,70.5,0.0,13,1168.0,43.31538461538461,0.0,0.0,0.8076666666666666,3,11.233333333333333,0.33333333333333337,4.5,0.774,1097,16.2,Basic,1,1.0
